event_cause,corridor_grouped,priority,requires_road_closure,veh_type,time_of_day,day_of_week,is_weekend,severity
accident,ORR North 1,High,False,unknown,early_morning,Friday,False,routine
tree_fall,Non-corridor,Low,False,unknown,early_morning,Friday,False,high
vehicle_breakdown,Non-corridor,Low,False,private_car,early_morning,Friday,False,routine
accident,ORR North 1,High,False,unknown,early_morning,Friday,False,routine
accident,ORR North 1,High,False,unknown,early_morning,Friday,False,routine
accident,ORR North 1,High,False,unknown,early_morning,Friday,False,routine
accident,Mysore Road,High,False,unknown,early_morning,Friday,False,routine
vehicle_breakdown,Non-corridor,Low,False,private_car,daytime,Friday,False,routine
road_conditions,Non-corridor,Low,False,unknown,daytime,Friday,False,high
vehicle_breakdown,Tumkur Road,High,False,lcv,evening,Friday,False,routine
vehicle_breakdown,Bellary Road 1,High,False,private_car,evening,Friday,False,routine
construction,other_corridor,High,False,unknown,evening,Friday,False,high
road_conditions,Mysore Road,High,False,unknown,night,Friday,False,high
accident,Bellary Road 2,High,False,unknown,night,Friday,False,routine
vehicle_breakdown,Magadi Road,High,False,heavy_vehicle,night,Friday,False,routine
vehicle_breakdown,Bellary Road 2,High,False,private_car,night,Friday,False,routine
others,Bellary Road 2,High,False,unknown,night,Friday,False,routine
vehicle_breakdown,Non-corridor,Low,False,heavy_vehicle,night,Friday,False,routine
vehicle_breakdown,Tumkur Road,High,False,heavy_vehicle,night,Friday,False,routine
vehicle_breakdown,Old Madras Road,High,False,truck,night,Friday,False,routine
vehicle_breakdown,Magadi Road,High,False,lcv,night,Friday,False,routine
vehicle_breakdown,Tumkur Road,High,False,heavy_vehicle,night,Friday,False,routine
others,Hosur Road,High,False,unknown,night,Friday,False,high
vehicle_breakdown,Bellary Road 1,High,False,others,late_night,Saturday,True,routine
accident,other_corridor,High,False,unknown,late_night,Saturday,True,routine
others,Mysore Road,High,True,unknown,late_night,Saturday,True,routine
vehicle_breakdown,Mysore Road,High,False,private_car,late_night,Saturday,True,routine
vehicle_breakdown,ORR West 1,High,False,bmtc_bus,late_night,Saturday,True,routine
vehicle_breakdown,ORR East 1,High,False,bmtc_bus,late_night,Saturday,True,routine
construction,ORR North 2,High,True,unknown,late_night,Saturday,True,high
vehicle_breakdown,Bellary Road 1,High,False,taxi,late_night,Saturday,True,routine
construction,ORR West 1,High,True,unknown,late_night,Saturday,True,high
vehicle_breakdown,Mysore Road,High,False,lcv,early_morning,Saturday,True,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,early_morning,Saturday,True,routine
vehicle_breakdown,Hosur Road,High,False,others,early_morning,Saturday,True,routine
vehicle_breakdown,Old Madras Road,High,False,private_bus,early_morning,Saturday,True,routine
road_conditions,Bellary Road 1,High,False,unknown,early_morning,Saturday,True,high
others,Magadi Road,High,False,unknown,early_morning,Saturday,True,routine
vehicle_breakdown,Non-corridor,Low,False,others,early_morning,Saturday,True,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,early_morning,Saturday,True,routine
vehicle_breakdown,Non-corridor,Low,False,others,early_morning,Saturday,True,routine
others,Old Madras Road,High,False,unknown,early_morning,Saturday,True,routine
vehicle_breakdown,Non-corridor,Low,False,heavy_vehicle,daytime,Saturday,True,high
vehicle_breakdown,Tumkur Road,High,True,others,daytime,Saturday,True,routine
construction,other_corridor,High,True,unknown,daytime,Saturday,True,high
vehicle_breakdown,Tumkur Road,High,False,lcv,evening,Saturday,True,routine
accident,Tumkur Road,High,False,unknown,evening,Saturday,True,routine
construction,Old Madras Road,High,False,unknown,night,Saturday,True,routine
others,ORR West 1,High,False,unknown,night,Saturday,True,high
vehicle_breakdown,Old Madras Road,High,False,bmtc_bus,night,Saturday,True,routine
vehicle_breakdown,Old Madras Road,High,False,bmtc_bus,night,Saturday,True,routine
vehicle_breakdown,West of Chord Road,High,False,ksrtc_bus,night,Saturday,True,routine
vehicle_breakdown,Non-corridor,Low,False,truck,night,Saturday,True,routine
vehicle_breakdown,Tumkur Road,Low,False,bmtc_bus,night,Saturday,True,routine
pot_holes,Mysore Road,High,False,unknown,night,Saturday,True,high
construction,Hosur Road,High,True,unknown,night,Saturday,True,high
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,night,Saturday,True,routine
vehicle_breakdown,Tumkur Road,High,False,private_car,late_night,Sunday,True,routine
pot_holes,West of Chord Road,High,False,unknown,late_night,Sunday,True,routine
vehicle_breakdown,Bannerghata Road,High,False,lcv,late_night,Sunday,True,routine
vehicle_breakdown,ORR East 1,High,False,private_car,late_night,Sunday,True,routine
vehicle_breakdown,Bellary Road 1,High,False,taxi,late_night,Sunday,True,routine
vehicle_breakdown,Bellary Road 1,High,False,taxi,late_night,Sunday,True,routine
vehicle_breakdown,Bellary Road 2,High,False,heavy_vehicle,late_night,Sunday,True,routine
vehicle_breakdown,Bellary Road 2,High,False,heavy_vehicle,early_morning,Sunday,True,routine
vehicle_breakdown,ORR East 1,High,False,bmtc_bus,early_morning,Sunday,True,routine
vehicle_breakdown,Bellary Road 2,High,False,lcv,early_morning,Sunday,True,routine
vehicle_breakdown,ORR North 1,High,False,bmtc_bus,early_morning,Sunday,True,routine
others,Old Madras Road,High,False,unknown,early_morning,Sunday,True,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,early_morning,Sunday,True,routine
vehicle_breakdown,Old Madras Road,High,False,lcv,early_morning,Sunday,True,high
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,early_morning,Sunday,True,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,early_morning,Sunday,True,routine
vehicle_breakdown,Tumkur Road,High,False,lcv,early_morning,Sunday,True,routine
vehicle_breakdown,West of Chord Road,High,False,ksrtc_bus,daytime,Sunday,True,routine
others,Non-corridor,Low,True,unknown,daytime,Sunday,True,routine
accident,Tumkur Road,High,False,unknown,evening,Sunday,True,routine
vehicle_breakdown,Bellary Road 1,High,False,lcv,evening,Sunday,True,routine
vehicle_breakdown,Non-corridor,Low,True,private_bus,evening,Sunday,True,routine
vehicle_breakdown,Tumkur Road,High,False,lcv,evening,Sunday,True,routine
vehicle_breakdown,Old Madras Road,High,False,private_bus,evening,Sunday,True,routine
vehicle_breakdown,Hosur Road,High,False,truck,night,Sunday,True,routine
vehicle_breakdown,Non-corridor,Low,False,private_bus,night,Sunday,True,routine
procession,Non-corridor,Low,True,unknown,night,Sunday,True,routine
vehicle_breakdown,Bellary Road 2,High,False,bmtc_bus,night,Sunday,True,routine
vehicle_breakdown,Bellary Road 2,High,False,ksrtc_bus,night,Sunday,True,routine
vehicle_breakdown,Non-corridor,Low,False,lcv,late_night,Monday,False,routine
accident,Non-corridor,Low,False,unknown,night,Sunday,True,high
vehicle_breakdown,Tumkur Road,High,False,private_bus,early_morning,Monday,False,routine
vehicle_breakdown,ORR West 1,High,False,ksrtc_bus,early_morning,Monday,False,routine
vehicle_breakdown,Tumkur Road,High,False,private_car,early_morning,Monday,False,routine
others,Mysore Road,High,False,unknown,early_morning,Monday,False,routine
vehicle_breakdown,Tumkur Road,High,False,private_car,early_morning,Monday,False,routine
vehicle_breakdown,West of Chord Road,High,False,private_bus,early_morning,Monday,False,routine
vehicle_breakdown,Hosur Road,High,False,private_bus,daytime,Monday,False,routine
accident,ORR East 1,High,False,unknown,daytime,Monday,False,routine
vehicle_breakdown,Old Madras Road,High,False,heavy_vehicle,daytime,Monday,False,routine
vehicle_breakdown,Bellary Road 2,High,False,heavy_vehicle,daytime,Monday,False,high
vehicle_breakdown,ORR East 1,High,False,heavy_vehicle,evening,Monday,False,routine
vehicle_breakdown,other_corridor,High,False,others,evening,Monday,False,routine
vehicle_breakdown,Tumkur Road,High,False,lcv,evening,Monday,False,routine
vehicle_breakdown,other_corridor,High,True,bmtc_bus,night,Monday,False,routine
others,Hosur Road,High,False,unknown,night,Monday,False,routine
vehicle_breakdown,Bannerghata Road,High,False,bmtc_bus,night,Monday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,night,Monday,False,routine
vehicle_breakdown,Tumkur Road,High,False,others,night,Monday,False,routine
pot_holes,Non-corridor,Low,False,unknown,night,Monday,False,high
vehicle_breakdown,ORR East 1,High,False,bmtc_bus,night,Monday,False,routine
vehicle_breakdown,Mysore Road,High,False,bmtc_bus,night,Monday,False,routine
vehicle_breakdown,Old Madras Road,High,False,others,night,Monday,False,routine
vehicle_breakdown,ORR East 1,High,False,bmtc_bus,night,Monday,False,routine
vehicle_breakdown,Non-corridor,Low,False,lcv,night,Monday,False,routine
vehicle_breakdown,Non-corridor,Low,False,private_bus,night,Monday,False,routine
vehicle_breakdown,Non-corridor,Low,False,lcv,night,Monday,False,routine
vehicle_breakdown,ORR North 1,High,False,lcv,late_night,Tuesday,False,routine
vehicle_breakdown,ORR West 1,High,False,bmtc_bus,late_night,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,late_night,Tuesday,False,routine
vehicle_breakdown,other_corridor,High,False,heavy_vehicle,late_night,Tuesday,False,routine
others,Non-corridor,Low,False,unknown,late_night,Tuesday,False,high
construction,ORR North 2,High,False,unknown,late_night,Tuesday,False,routine
vehicle_breakdown,Bellary Road 1,High,False,truck,early_morning,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,bmtc_bus,early_morning,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,bmtc_bus,early_morning,Tuesday,False,routine
vehicle_breakdown,Hosur Road,High,True,private_car,early_morning,Tuesday,False,routine
vehicle_breakdown,Bannerghata Road,High,False,private_bus,early_morning,Tuesday,False,routine
vehicle_breakdown,West of Chord Road,High,False,truck,early_morning,Tuesday,False,routine
construction,Bellary Road 2,High,False,unknown,early_morning,Tuesday,False,routine
vehicle_breakdown,Hosur Road,High,False,heavy_vehicle,early_morning,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,early_morning,Tuesday,False,routine
vehicle_breakdown,Tumkur Road,High,False,ksrtc_bus,early_morning,Tuesday,False,routine
vehicle_breakdown,Tumkur Road,High,False,lcv,early_morning,Tuesday,False,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,early_morning,Tuesday,False,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,evening,Tuesday,False,routine
construction,Non-corridor,Low,False,unknown,late_night,Wednesday,False,high
vehicle_breakdown,Mysore Road,High,False,bmtc_bus,evening,Tuesday,False,routine
vehicle_breakdown,Bellary Road 2,High,False,heavy_vehicle,evening,Tuesday,False,routine
vehicle_breakdown,Old Madras Road,High,False,private_car,evening,Tuesday,False,routine
others,West of Chord Road,High,False,unknown,evening,Tuesday,False,high
construction,ORR West 1,High,False,unknown,evening,Tuesday,False,routine
vehicle_breakdown,Old Madras Road,High,False,taxi,evening,Tuesday,False,routine
vehicle_breakdown,other_corridor,High,False,lcv,evening,Tuesday,False,routine
vehicle_breakdown,Old Madras Road,High,False,ksrtc_bus,night,Tuesday,False,routine
vehicle_breakdown,Bellary Road 2,High,False,heavy_vehicle,night,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,truck,night,Tuesday,False,routine
vehicle_breakdown,Non-corridor,Low,False,private_bus,night,Tuesday,False,routine
vehicle_breakdown,Bellary Road 2,High,False,taxi,night,Tuesday,False,routine
vehicle_breakdown,Tumkur Road,Low,False,bmtc_bus,night,Tuesday,False,routine
vehicle_breakdown,Tumkur Road,Low,False,bmtc_bus,night,Tuesday,False,routine
vehicle_breakdown,Old Madras Road,High,False,lcv,night,Tuesday,False,routine
vehicle_breakdown,Non-corridor,Low,False,others,night,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,others,night,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,night,Tuesday,False,routine
vehicle_breakdown,Mysore Road,High,False,auto,late_night,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,others,late_night,Wednesday,False,routine
vehicle_breakdown,Non-corridor,Low,False,ksrtc_bus,late_night,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,late_night,Wednesday,False,routine
vehicle_breakdown,ORR West 1,High,False,bmtc_bus,late_night,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,True,bmtc_bus,early_morning,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,private_car,early_morning,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,True,bmtc_bus,early_morning,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,bmtc_bus,early_morning,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,heavy_vehicle,early_morning,Wednesday,False,routine
accident,Non-corridor,Low,False,unknown,early_morning,Wednesday,False,routine
vehicle_breakdown,Old Madras Road,High,False,heavy_vehicle,early_morning,Wednesday,False,routine
vehicle_breakdown,other_corridor,High,False,bmtc_bus,daytime,Wednesday,False,routine
vehicle_breakdown,Non-corridor,Low,True,private_bus,evening,Wednesday,False,routine
vehicle_breakdown,ORR North 1,High,False,truck,evening,Wednesday,False,routine
vehicle_breakdown,Tumkur Road,High,False,bmtc_bus,evening,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,heavy_vehicle,night,Wednesday,False,routine
vehicle_breakdown,Magadi Road,High,False,bmtc_bus,night,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,others,night,Wednesday,False,routine
pot_holes,Non-corridor,Low,False,unknown,night,Wednesday,False,high
vehicle_breakdown,Hosur Road,High,False,private_car,night,Wednesday,False,routine
vehicle_breakdown,Mysore Road,High,False,private_car,night,Wednesday,False,routine
congestion,Non-corridor,Low,False,unknown,night,Wednesday,False,routine
vehicle_breakdown,Tumkur Road,High,False,lcv,night,Wednesday,False,routine
vehicle_breakdown,Tumkur Road,High,False,others,night,Wednesday,False,high
vehicle_breakdown,West of Chord Road,High,False,bmtc_bus,night,Wednesday,False,routine
tree_fall,Non-corridor,Low,False,unknown,night,Wednesday,False,high
vehicle_breakdown,Mysore Road,High,False,private_car,night,Wednesday,False,routine
vehicle_breakdown,Old Madras Road,High,False,heavy_vehicle,night,Wednesday,False,routine
others,Bellary Road 1,High,False,unknown,late_night,Thursday,False,high
vehicle_breakdown,Mysore Road,High,False,truck,late_night,Thursday,False,routine
vehicle_breakdown,ORR West 1,High,False,taxi,late_night,Thursday,False,routine
vehicle_breakdown,Non-corridor,Low,False,lcv,early_morning,Thursday,False,routine
vehicle_breakdown,Tumkur Road,High,False,heavy_vehicle,early_morning,Thursday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,early_morning,Thursday,False,high
vehicle_breakdown,Bellary Road 1,High,False,others,early_morning,Thursday,False,routine
others,Non-corridor,Low,False,unknown,daytime,Thursday,False,high
vehicle_breakdown,other_corridor,High,False,lcv,daytime,Thursday,False,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,daytime,Thursday,False,routine
vehicle_breakdown,Non-corridor,Low,False,heavy_vehicle,evening,Thursday,False,routine
vehicle_breakdown,Old Madras Road,High,False,bmtc_bus,evening,Thursday,False,routine
vehicle_breakdown,other_corridor,High,False,others,evening,Thursday,False,routine
vehicle_breakdown,Hosur Road,High,False,private_bus,night,Thursday,False,routine
vehicle_breakdown,Tumkur Road,High,False,bmtc_bus,night,Thursday,False,routine
vehicle_breakdown,Mysore Road,High,False,others,night,Thursday,False,routine
vehicle_breakdown,ORR East 1,High,False,private_bus,night,Thursday,False,routine
vehicle_breakdown,ORR East 1,High,False,lcv,night,Thursday,False,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,night,Thursday,False,routine
vehicle_breakdown,Old Madras Road,High,False,private_bus,night,Thursday,False,routine
vehicle_breakdown,ORR West 1,High,False,bmtc_bus,night,Thursday,False,routine
vehicle_breakdown,Tumkur Road,High,False,heavy_vehicle,night,Thursday,False,routine
vehicle_breakdown,Mysore Road,High,False,taxi,night,Thursday,False,routine
vehicle_breakdown,Mysore Road,High,False,lcv,night,Thursday,False,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,night,Thursday,False,routine
construction,ORR North 1,High,False,unknown,night,Thursday,False,high
vehicle_breakdown,other_corridor,High,False,others,night,Thursday,False,routine
others,Tumkur Road,High,False,unknown,late_night,Friday,False,routine
vehicle_breakdown,other_corridor,High,False,bmtc_bus,late_night,Friday,False,routine
vehicle_breakdown,Non-corridor,Low,False,bmtc_bus,late_night,Friday,False,routine
